Date,Time,Iteration,Humidity,Temperature,Latitude,Longitude,Height,Pitch,Roll,Yaw,AccelerometerX,AccelerometerY,AccelerometerZ
2020-05-04 08:27:14.541167,1,38.3784,29.2779,-9.569573140429766,-151.74957762059654,421445.28125,3.6481248446747547,58.16847278333485,26.455178759366337,-0.0017278495943173766,0.02330808714032173,0.014621810987591743
2020-05-04 08:27:16.501719,1,38.3784,29.2779,-9.469214609633829,-151.67562033226366,421423.46875,6.855493740227179,89.139255235084,37.046618209069,-0.0034556991886347532,0.02403646521270275,0.012672236189246178
2020-05-04 08:27:18.460916,1,38.3784,29.2779,-9.368836442044028,-151.60170402506577,421401.78125,4.246044300372725,119.39886473007306,47.218497921078,-0.0017278495943173766,0.023793673142790794,0.016327690333127975
2020-05-04 08:27:20.421940,1,38.3784,29.2779,-9.26843949143401,-151.52784235938125,421380.15625,357.17005412449095,147.4674724827271,54.44426091196662,-0.0017278495943173766,0.023793673142790794,0.015109204687178135
2020-05-04 08:27:22.381675,1,38.3784,29.2779,-9.16802290403013,-151.45402167483175,421358.65625,345.53070528109697,180.75056447893635,57.622528932786565,-0.0012341781985014677,0.023793673142790794,0.011941145174205303
2020-05-04 08:27:24.341226,1,38.3784,29.2779,-9.067587533606032,-151.3802419714173,421337.21875,332.7448028906974,221.58500069601934,52.37551955577482,-0.0019746851176023483,0.02549321949481964,0.016083991155028343
2020-05-04 08:27:27.141518,2,38.2003,29.3917,-8.916899046363564,-151.26967486913313,421305.28125,327.20606930404523,280.72253388860645,33.238992652461995,-0.0029620276764035225,0.02403646521270275,0.014865507371723652
2020-05-04 08:27:29.101805,2,38.2003,29.3917,-8.816417572162567,-151.19601810912368,421284.09375,333.91984814493884,322.4377298293517,21.16963857769926,-0.0014810138382017612,0.024522049352526665,0.014865507371723652
2020-05-04 08:27:31.060992,2,38.2003,29.3917,-8.715917314941354,-151.1224023302493,421263.03125,345.43787447254005,358.1130569351728,16.955638963591298,-0.002221520757302642,0.025978805497288704,0.014621810987591743
2020-05-04 08:27:33.021864,2,38.2003,29.3917,-8.615399128473568,-151.04882753250993,421242.03125,356.9635875377218,30.401445203293555,20.083098914722804,-0.0017278495943173766,0.024279257282614708,0.015596598386764526
2020-05-04 08:27:34.981891,2,38.2003,29.3917,-8.565134058824151,-151.01205379401858,421231.59375,5.124578663026085,62.00888324795792,28.209815083554883,-0.003949370235204697,0.025250427424907684,0.015596598386764526
2020-05-04 08:27:36.941101,2,38.2003,29.3917,-8.464589405373333,-150.9385472981709,421210.75,7.601741852809377,93.79417258842025,39.234259498332385,-0.005183548666536808,0.02476484328508377,0.01364702358841896
2020-05-04 08:27:39.680732,3,38.3636,29.3917,-8.313739554911724,-150.82836268648026,421179.65625,1.6698214896745627,134.90527927821293,52.12879263238645,-0.003949370235204697,0.02549321949481964,0.015109204687178135
2020-05-04 08:27:41.641760,3,38.3636,29.3917,-8.213152212778592,-150.7549654736593,421159.0625,353.30521378075406,162.32648072019813,57.67707482349829,-0.005430384073406458,0.025250427424907684,0.013403326272964478
2020-05-04 08:27:43.600902,3,38.3636,29.3917,-8.11254694139889,-150.68160924197335,421138.5625,341.6161958017157,195.54474056080565,58.004145262093516,-0.005430384073406458,0.024279257282614708,0.014865507371723652
2020-05-04 08:27:45.560683,3,38.3636,29.3917,-8.011926302093554,-150.6082803310441,421118.1875,331.5587012677369,245.4609309776069,48.26329146784734,-0.004196206107735634,0.025007635354995728,0.014134417288005352
2020-05-04 08:27:47.521365,3,38.3636,29.3917,-7.911288587315294,-150.5350060616282,421097.875,330.8856219835253,289.35271013134934,33.42862260948364,-0.004936712794005871,0.024522049352526665,0.012184842489659786
2020-05-04 08:27:49.481533,3,38.3636,29.3917,-7.810633797064109,-150.46177277334732,421077.65625,338.71993604644183,329.46025371129747,22.72935837844857,-0.0014810138382017612,0.02355087921023369,0.01437811367213726
2020-05-04 08:27:52.226009,4,38.716,29.2969,-7.659623437157005,-150.35198431262853,421047.5625,354.27655931517046,15.249502105151716,20.58557031875125,-0.0029620276764035225,0.025978805497288704,0.015109204687178135
2020-05-04 08:27:54.187381,4,38.716,29.2969,-7.558929373318091,-150.27883298661772,421027.59375,3.9176261800768866,47.186583862181116,26.527629990987247,-0.0012341781985014677,0.02403646521270275,0.014621810987591743
